image,caption,captions_number,id
3614881872_ccf9739b0e.jpg,Someone is ski-ing off the top of some type of building .,32723,6544
3614881872_ccf9739b0e.jpg,The snowboarder is jumping from a snow covered height .,32724,6544
3615239961_62b4dbc174.jpg,"A man sits on a deck , taking a break from fishing .",32725,6545
3615239961_62b4dbc174.jpg,"A man sits on the edge of a brige , looking out , fishing poles behind him .",32726,6545
3615239961_62b4dbc174.jpg,A man sits on the edge of a wooden bench with two fishing poles behind him .,32727,6545
3615239961_62b4dbc174.jpg,Someone in a yellow hat is sitting next to two fishing poles .,32728,6545
3615239961_62b4dbc174.jpg,The man is sitting on a wooden rail near two fishing poles .,32729,6545
3615730936_23457575e9.jpg,A BMX biker riding down a muddy trail wearing protective gear .,32730,6546
3615730936_23457575e9.jpg,A man in black wearing a helmet on a mountain bike travelling very fast .,32731,6546
3615730936_23457575e9.jpg,A man rides his dirt bike through the woods .,32732,6546
3615730936_23457575e9.jpg,A person wearing a helmet rides a dirty bike on a dirt path in the woods .,32733,6546
3615730936_23457575e9.jpg,A rider on a dirt bike races through a forest .,32734,6546
3616525288_9c19223de6.jpg,a horses with five jockeys and five horses,32735,6547
3616525288_9c19223de6.jpg,Horse jockeys racing on horses in a race .,32736,6547
3616525288_9c19223de6.jpg,Jockeys on horses race around a track .,32737,6547
3616525288_9c19223de6.jpg,Jockeys ride horses during a race .,32738,6547
3616525288_9c19223de6.jpg,The people are racing horses .,32739,6547
3616638478_641d02183d.jpg,A woman and a young girl are standing together with arms outstretched .,32740,6548
3616638478_641d02183d.jpg,A woman in a skirt and green t-shirt has her arm draped over the shoulder of a younger woman in a white skirt and orange t-shirt .,32741,6548
3616638478_641d02183d.jpg,A woman with a green shirt and a woman with an orange shirt posing with outstretched arms,32742,6548
3616638478_641d02183d.jpg,"Two girls are standing together , posing for a picture .",32743,6548
3616638478_641d02183d.jpg,Two woman wearing skirts stand together and smile .,32744,6548
3616771728_2c16bf8d85.jpg,A jockey in yellow and a jockey in blue are racing their horses down a grassy raceway .,32745,6549
3616771728_2c16bf8d85.jpg,The jockey wearing a yellow hat edges out the jockey wearing blue .,32746,6549
3616771728_2c16bf8d85.jpg,"two horses with riders , race along the track .",32747,6549
3616771728_2c16bf8d85.jpg,"Two jockeys , one in yellow , one in blue , riding horses in a race .",32748,6549
3616771728_2c16bf8d85.jpg,Two jockeys race horses,32749,6549
3616808182_fb4eaec778.jpg,A biker in protective gear is riding through a countryside with cliffs .,32750,6550
3616808182_fb4eaec778.jpg,Cyclist biking down a steep path .,32751,6550
3616808182_fb4eaec778.jpg,Extreme downhill mountain biking .,32752,6550
3616808182_fb4eaec778.jpg,The biker is riding down a grassy mountainside .,32753,6550
3616808182_fb4eaec778.jpg,The man with the full face mask is riding down a grassy hill,32754,6550
3616846215_d61881b60f.jpg,A man and two women are inside a greenhouse holding gardening tools .,32755,6551
3616846215_d61881b60f.jpg,People tend a greenhouse with garden tools .,32756,6551
3616846215_d61881b60f.jpg,Three people in a green house .,32757,6551
3616846215_d61881b60f.jpg,Three young adults work in a greenhouse,32758,6551
3616846215_d61881b60f.jpg,Two women and a man smile at the camera with rakes in their hands standing in an unfinished greenhouse .,32759,6551
3618115051_41b5a7706c.jpg,A couple in funny wigs pose for the camera .,32760,6552
3618115051_41b5a7706c.jpg,A couple posing in wigs,32761,6552
3618115051_41b5a7706c.jpg,"A man in blue and a woman in brown , with orange hair , are hugging .",32762,6552
3618115051_41b5a7706c.jpg,A young man and woman hug while wearing wigs .,32763,6552
3618115051_41b5a7706c.jpg,The woman in the orange wig poses with the man in the black wig .,32764,6552
3618504267_d7eaa495d0.jpg,A guy and white dog standing on grass .,32765,6553
3618504267_d7eaa495d0.jpg,A man and a woman walk their small dogs at an outdoor event .,32766,6553
3618504267_d7eaa495d0.jpg,A man is encouraging a small white dog to stand on its hind legs in a dog show .,32767,6553
3618504267_d7eaa495d0.jpg,"At an outdoor dog show , a very small dog jumps on an older man .",32768,6553
3618504267_d7eaa495d0.jpg,Mutltiple people are walking small dogs near a tent .,32769,6553
3618525295_d32d634b2e.jpg,A dog sits with a woman in an outdoor cafe .,32770,6554
3618525295_d32d634b2e.jpg,a woman and her dog sitting at an outdoor cafe table,32771,6554
3618525295_d32d634b2e.jpg,People walk and sit to eat at an outside cafe where a dog is near a woman .,32772,6554
3618525295_d32d634b2e.jpg,The dog begs for some food at a local restaurant .,32773,6554
3618525295_d32d634b2e.jpg,Two pedestrians passing a restaurant look at the dog that is looking at them .,32774,6554
3618908551_7fd2de5710.jpg,a boy in a blue t-shirt is airborne on a skateboard in a skate park .,32775,6555
3618908551_7fd2de5710.jpg,A boy riding a skateboard on a skateboarding ramp,32776,6555
3618908551_7fd2de5710.jpg,A kid in a blue shirt and blue shoes attempts a trick on a skateboard above the lip of a bowl .,32777,6555
3618908551_7fd2de5710.jpg,A skateboarder riding inside a swimming pool .,32778,6555
3618908551_7fd2de5710.jpg,a young man wearing a blue shirt skateboarding on a graffitied wall,32779,6555
3618932839_acd7d2c2ea.jpg,A black and white dog jumping over a hurdle .,32780,6556
3618932839_acd7d2c2ea.jpg,A dog jumps over a hurdle while a person runs beside it .,32781,6556
3618932839_acd7d2c2ea.jpg,"A dog leaps over a hurdle , followed by its trainer .",32782,6556
3618932839_acd7d2c2ea.jpg,A woman in blue running next to a black and white dog as it jumps over an obstacle .,32783,6556
3618932839_acd7d2c2ea.jpg,The dog attempts to leap over the post .,32784,6556
3619232550_0b1e1fd4e4.jpg,a band in the studio,32785,6557
3619232550_0b1e1fd4e4.jpg,A group of musicians are recording music .,32786,6557
3619232550_0b1e1fd4e4.jpg,Three men posing with instruments .,32787,6557
3619232550_0b1e1fd4e4.jpg,Three musicians are posing for a photograph in a soundproof studio booth .,32788,6557
3619232550_0b1e1fd4e4.jpg,Three musicians in a recording studio .,32789,6557
3619381206_5bc8b406f9.jpg,A man in a wetsuit and helmet in front of a red wall .,32790,6558
3619381206_5bc8b406f9.jpg,A man in a wetsuit and helmet walks in front of a bright red building .,32791,6558
3619381206_5bc8b406f9.jpg,A man in scuba gear is walking .,32792,6558
3619381206_5bc8b406f9.jpg,A man is loaded up with gear to go diving into the ocean .,32793,6558
3619381206_5bc8b406f9.jpg,A man is walking past a red building while wearing specialized gear .,32794,6558
3619416477_9d18580a14.jpg,A white dog catches a green ball while standing in shallow water .,32795,6559
3619416477_9d18580a14.jpg,a white dog is jumping up out of the water to catch a ball .,32796,6559
3619416477_9d18580a14.jpg,A white dog jumps in the water to catch a tennis ball .,32797,6559
3619416477_9d18580a14.jpg,a white dog jumps out of the water to catch a ball .,32798,6559
3619416477_9d18580a14.jpg,A white dog jumps out of the water to catch a tennis ball .,32799,6559
3619630328_2d0865b6f4.jpg,"a brown and white dog jumping over a red , yellow and white pole",32800,6560
3619630328_2d0865b6f4.jpg,A dog is jumping over a gate .,32801,6560
3619630328_2d0865b6f4.jpg,A dog jumping over a hurdle .,32802,6560
3619630328_2d0865b6f4.jpg,A dog jumps over a hurdle .,32803,6560
3619630328_2d0865b6f4.jpg,Large brown dog jumps over red hurdle,32804,6560
3619806638_7480883039.jpg,A man in blue pants and no shirt is doing a skateboard trick while another man films it .,32805,6561
3619806638_7480883039.jpg,A skateboarder completes a jump while another man records it .,32806,6561
3619806638_7480883039.jpg,A skateboarder does a trick on a ramp as another guy takes a picture .,32807,6561
3619806638_7480883039.jpg,A skateboarder is being photographed jumping off a step .,32808,6561
3619806638_7480883039.jpg,Two young men are skateboarding at a park near a large house .,32809,6561
3620343911_64a862904e.jpg,Two small children play after a swim .,32810,6562
3620343911_64a862904e.jpg,A young boy and a young girl in bathing suits .,32811,6562
3620343911_64a862904e.jpg,Children in bathing suits play .,32812,6562
3620343911_64a862904e.jpg,Two children in swimsuits are hugging each other,32813,6562
3620343911_64a862904e.jpg,Two kids in bathing suits hugging .,32814,6562
3620492762_7f6a9b4746.jpg,A dirt biker is riding through deep sand and dirt .,32815,6563
3620492762_7f6a9b4746.jpg,A guy on the motorcycle .,32816,6563
3620492762_7f6a9b4746.jpg,A person rides a motorbike in a motorcrossing event .,32817,6563
3620492762_7f6a9b4746.jpg,A person riding the number 157 dirt bike on a sandy track .,32818,6563
3620492762_7f6a9b4746.jpg,Man riding motorcycle through pile of dirt .,32819,6563
3621177753_1718c30ea0.jpg,"A night scene of a skateboarder on a ramp , with onlookers .",32820,6564
3621177753_1718c30ea0.jpg,A skateboarder at night on a ramp .,32821,6564
3621177753_1718c30ea0.jpg,A skateboarder jumping from a ramp .,32822,6564
3621177753_1718c30ea0.jpg,One man is skateboarding in front of a crowd .,32823,6564
3621177753_1718c30ea0.jpg,These skateboarders are attempting stunts at night .,32824,6564
3621329299_6fb3f2935c.jpg,A boy in a blue shirt is mountain biking on a track and catching air .,32825,6565
3621329299_6fb3f2935c.jpg,a lone bicyclist jumping a trick along a bike jumping path .,32826,6565
3621329299_6fb3f2935c.jpg,A man performs tricks on a dirt ramp on a green bike .,32827,6565
3621329299_6fb3f2935c.jpg,A person is in the air on a bike near a body of water .,32828,6565
3621329299_6fb3f2935c.jpg,A person on a bike rides through a dirt course near the water .,32829,6565
3621623690_0095e330bc.jpg,A horse and rider are jumping over a hurdle .,32830,6566
3621623690_0095e330bc.jpg,A horse rider on a brown horse jumping in midair over jump bars .,32831,6566
3621623690_0095e330bc.jpg,An equestrian clears a jump at a horse show .,32832,6566
3621623690_0095e330bc.jpg,A show jumper is clearing a white fence on his horse .,32833,6566
3621623690_0095e330bc.jpg,A woman in riding attire rides a jumping horse .,32834,6566
3621647714_fc67ab2617.jpg,A man is standing on snow with trees and mountains all around him .,32835,6567
3621647714_fc67ab2617.jpg,A man standing in snow with a mountain in the background,32836,6567
3621647714_fc67ab2617.jpg,A man standing near a mountain range,32837,6567
3621647714_fc67ab2617.jpg,A man stands on a snowy hill next to a mountain .,32838,6567
3621647714_fc67ab2617.jpg,A man stands on snow and looks out at mountains and forests .,32839,6567
3621649810_cca783b777.jpg,A girl stands with both hands up looking off at the setting sun and a sailboat .,32840,6568
3621649810_cca783b777.jpg,A man is standing on the shore of the ocean posing like a bird .,32841,6568
3621649810_cca783b777.jpg,A person 's image performing a yoga pose while looking at the sunset over the water .,32842,6568
3621649810_cca783b777.jpg,A person watching the sunset over water raises her arms .,32843,6568
3621649810_cca783b777.jpg,A woman raises her arms as she looks out over the water at the setting sun .,32844,6568
3621652774_fd9634bd5b.jpg,A baby in a pool splashing water in the air .,32845,6569
3621652774_fd9634bd5b.jpg,"A small baby boy sits in water with his hands up , splashing water droplets .",32846,6569
3621652774_fd9634bd5b.jpg,A toddler catches droplets of water as he sits in a shallow pool .,32847,6569
3621652774_fd9634bd5b.jpg,A young boy catching a stream of water .,32848,6569
3621652774_fd9634bd5b.jpg,Baby sitting in blue plastic pool while water drips onto its hands .,32849,6569
3621717946_d96f8a6012.jpg,A person hits a yellow volleyball over the net to her opponent in a pool .,32850,6570
3621717946_d96f8a6012.jpg,People are playing water volleyball .,32851,6570
3621717946_d96f8a6012.jpg,Two people play water volleyball in a pool .,32852,6570
3621717946_d96f8a6012.jpg,Two swimmers are playing a water sport with a yellow ball and a net .,32853,6570
3621717946_d96f8a6012.jpg,Two swimmers in a pool play at a net with a water polo ball .,32854,6570
3621741935_54d243f25f.jpg,A girl has rested her bike by a bench so that she can eat and ice cream .,32855,6571
3621741935_54d243f25f.jpg,A girl is sitting on a bench eating ice cream with a bike next to her .,32856,6571
3621741935_54d243f25f.jpg,A girl with a hat is sitting outside on a table with a bike leaning against the table .,32857,6571
3621741935_54d243f25f.jpg,A little girl eats ice cream near her bike .,32858,6571
3621741935_54d243f25f.jpg,A young girl sits on a metal bench with her bike eating ice cream .,32859,6571
3622216490_1314a58b66.jpg,A child does a skateboard trick off a ramp .,32860,6572
3622216490_1314a58b66.jpg,"A long haired , bearded young skateboarder does a stunt on a skateboarding surface .",32861,6572
3622216490_1314a58b66.jpg,A man skateboarding up a ramp .,32862,6572
3622216490_1314a58b66.jpg,a skateboard performs a trick off a quarter pipe .,32863,6572
3622216490_1314a58b66.jpg,A young man with long hair ramps his skateboard into the air .,32864,6572
3622929632_26fb800000.jpg,A brown dog with a baseball in its mouth .,32865,6573
3622929632_26fb800000.jpg,A dog holding a baseball in his mouth .,32866,6573
